NITRATE(PPM),PH,AMMONIA(mg/l),TEMP,DO,TURBIDITY,datetime,feed_window
23.6946,5.9319,0.02868,30.7928,17.4967,32.535,2022-08-04 17:40:00,0
13.8662,8.8714,0.02935,24.0248,18.9814,17.8806,2022-08-04 18:00:00,0
3.549,7.6616,0.02154,29.5654,5.0001,15.7984,2022-08-04 19:20:00,0
35.8852,7.5699,0.03593,24.9275,11.2322,38.403,2022-08-04 21:20:00,0
27.9384,7.3674,0.02407,22.8664,11.4732,34.473,2022-08-04 23:00:00,0
17.1892,8.1802,0.04334,29.1078,14.5401,21.9085,2022-08-04 23:20:00,0
19.3772,7.7765,0.02432,21.2556,15.7844,21.8644,2022-08-05 00:40:00,0
5.2865,7.941,0.01585,22.3903,15.7796,33.7883,2022-08-05 01:20:00,0
38.5318,7.3108,0.04314,30.0507,7.4354,36.9184,2022-08-05 03:00:00,0
20.87,7.4299,0.01642,27.518,15.9029,15.2285,2022-08-05 03:20:00,0
25.5596,8.4139,0.04481,20.5369,6.6599,18.6474,2022-08-05 03:40:00,0
30.0324,8.6278,0.01769,26.5437,19.4591,31.8743,2022-08-05 06:40:00,0
34.0424,8.9233,0.03055,20.5312,11.4757,24.3054,2022-08-05 07:00:00,0
14.315,6.1607,0.04154,25.7054,7.6926,37.4063,2022-08-05 07:20:00,0
35.2832,8.4402,0.01756,28.5834,8.6138,22.229,2022-08-05 08:40:00,0
12.1836,8.5605,0.03167,21.8865,11.0309,19.8266,2022-08-05 10:40:00,0
31.3217,8.5234,0.04121,24.8773,16.2566,21.9403,2022-08-05 12:40:00,0
9.2945,5.5819,0.01731,23.2082,18.3887,21.4004,2022-08-05 13:20:00,0
29.5562,6.5456,0.02467,25.8371,14.2345,24.7407,2022-08-05 14:00:00,0
25.124,8.3233,0.01982,19.8578,7.8245,23.3311,2022-08-05 14:20:00,0
28.0397,6.3305,0.0373,18.7091,5.3148,20.3125,2022-08-05 15:20:00,0
20.502,5.939,0.03638,27.5097,11.7926,25.9206,2022-08-05 15:40:00,0
27.2995,8.3688,0.03329,21.0049,13.2176,25.8851,2022-08-05 16:40:00,0
8.6604,6.0215,0.02067,26.9666,8.221,28.4247,2022-08-05 17:00:00,0
29.3316,5.6125,0.03935,19.3322,14.8574,16.9207,2022-08-05 17:20:00,0
26.549,6.4052,0.02046,30.3417,11.5991,26.3469,2022-08-05 18:00:00,0
26.558,7.5826,0.0163,24.1258,12.9365,27.781,2022-08-05 18:20:00,0
29.7418,7.9248,0.0372,22.3056,5.36,19.8084,2022-08-05 18:40:00,0
28.7669,6.7729,0.03921,27.6122,10.9957,15.3114,2022-08-05 19:20:00,0
15.9441,6.4529,0.02738,18.6272,18.6925,34.7268,2022-08-05 20:00:00,0
33.2892,8.052,0.02601,19.898,15.7151,36.9813,2022-08-05 22:40:00,0
9.3714,8.6786,0.01683,22.7038,16.7654,20.8269,2022-08-05 23:00:00,0
32.0284,5.8183,0.02717,21.4793,9.5726,39.0079,2022-08-05 23:20:00,0
9.676,6.624,0.03725,29.3694,6.5246,16.5137,2022-08-06 00:20:00,0
3.1229,6.2804,0.02247,21.3421,5.2204,37.1759,2022-08-06 01:00:00,0
11.9818,6.1105,0.03549,23.0119,19.609,33.0464,2022-08-06 02:00:00,0
37.1753,6.2415,0.03586,19.9719,6.5516,38.5929,2022-08-06 02:20:00,0
17.6105,6.7672,0.02374,27.2111,16.188,21.737,2022-08-06 03:20:00,0
3.8592,5.8409,0.04393,19.8598,16.7508,38.2325,2022-08-06 04:00:00,0
34.0776,8.8434,0.037,28.2363,6.0528,34.8707,2022-08-06 05:20:00,0
9.1852,5.862,0.03141,30.8943,6.8382,22.7592,2022-08-06 07:00:00,0
11.9238,8.2101,0.01693,19.0247,7.7168,30.5409,2022-08-06 07:20:00,0
31.7238,7.4879,0.04303,22.2717,12.5382,39.2519,2022-08-06 07:40:00,0
35.181,6.6457,0.03809,18.5749,19.7141,32.1189,2022-08-06 09:20:00,0
16.3236,8.82,0.02641,24.6106,13.4381,16.4183,2022-08-06 09:40:00,0
23.0993,7.0877,0.03822,22.1776,18.9516,28.8661,2022-08-06 10:20:00,0
21.2169,8.5253,0.0309,20.4468,6.8199,22.8472,2022-08-06 10:40:00,0
7.7576,5.7775,0.043,27.1052,15.4963,17.0516,2022-08-06 11:20:00,0
30.9923,7.1186,0.04004,26.0035,19.237,31.8623,2022-08-06 12:00:00,0
24.1842,7.2005,0.03536,20.2202,7.2072,22.9849,2022-08-06 12:40:00,0
10.5332,7.2589,0.02581,20.119,11.5557,21.8038,2022-08-06 13:20:00,0
20.5292,6.2809,0.03139,25.3659,18.345,22.9477,2022-08-06 14:20:00,0
17.5062,7.7488,0.01846,25.468,18.2975,20.1775,2022-08-06 15:20:00,0
37.9824,7.6532,0.02834,24.5091,9.2296,37.9392,2022-08-06 16:40:00,0
27.1953,6.7533,0.03645,22.0486,6.8632,34.9312,2022-08-06 17:00:00,0
9.727,8.2285,0.03193,27.9303,7.7044,20.4818,2022-08-06 17:20:00,0
16.9471,6.3484,0.03269,18.7176,7.7254,31.9308,2022-08-06 17:40:00,0
29.7191,7.6771,0.02594,21.7956,11.5999,34.3978,2022-08-06 18:20:00,0
35.4447,6.7803,0.01618,24.7886,7.4652,29.4525,2022-08-06 19:20:00,0
24.9151,6.5942,0.03527,26.0379,18.7511,31.4652,2022-08-06 19:40:00,0
25.2317,8.2501,0.04214,29.197,12.7547,18.6679,2022-08-06 20:40:00,0
12.2679,8.4627,0.04455,28.7282,17.6814,36.5029,2022-08-06 21:20:00,0
8.5038,6.0439,0.01848,25.8609,14.9484,30.3507,2022-08-06 23:00:00,0
9.4122,7.23,0.02588,27.3163,8.1107,35.357,2022-08-06 23:40:00,0
10.2333,6.2037,0.04219,18.1178,10.7564,33.899,2022-08-07 01:00:00,0
32.7809,7.0621,0.02576,25.4641,15.8117,16.2769,2022-08-07 02:40:00,0
18.4604,5.9611,0.01657,27.957,16.2265,19.6116,2022-08-07 05:00:00,0
24.4283,7.2333,0.03366,28.3617,5.9359,21.0385,2022-08-07 05:20:00,0
4.7929,8.8881,0.03429,20.739,15.7493,23.8965,2022-08-07 06:40:00,0
26.5109,8.369,0.02946,30.194,16.8,23.5944,2022-08-07 07:00:00,0
5.7107,7.9275,0.02145,25.7875,10.1005,30.5231,2022-08-07 07:20:00,0
38.7592,7.8545,0.02489,19.0978,11.9681,24.5212,2022-08-07 07:40:00,0
6.3563,8.6765,0.03529,23.3171,18.3072,37.8351,2022-08-07 08:40:00,0
18.7539,7.7944,0.03517,21.9949,16.2749,15.0616,2022-08-07 10:00:00,0
26.5342,7.0765,0.0277,25.5744,12.3568,39.0552,2022-08-07 11:00:00,0
25.1834,8.8295,0.03903,24.7417,7.8801,20.6713,2022-08-07 11:40:00,0
11.2853,8.3564,0.01645,27.8763,18.8264,16.301,2022-08-07 12:00:00,0
21.4697,6.3127,0.03084,26.7532,10.9653,29.8773,2022-08-07 12:40:00,0
38.7435,7.4962,0.04038,24.7729,15.0215,30.7836,2022-08-07 13:00:00,0
31.9662,7.8302,0.01978,19.8134,10.098,25.6983,2022-08-07 13:40:00,0
34.3661,6.2402,0.03247,29.9317,19.368,35.1921,2022-08-07 14:20:00,0
30.7802,7.128,0.03418,30.6009,15.8904,24.3764,2022-08-07 15:20:00,0
4.515,7.6241,0.02279,25.3797,15.6416,38.221,2022-08-07 16:00:00,0
12.5502,6.5983,0.03376,24.557,16.1797,32.4719,2022-08-07 16:20:00,0
24.7906,7.515,0.02932,19.4696,12.6335,37.6862,2022-08-07 18:00:00,0
6.0465,7.7626,0.02851,28.0953,14.2333,30.609,2022-08-07 19:40:00,0
25.3189,8.4811,0.02509,28.5845,7.8031,30.4269,2022-08-07 21:00:00,0
13.3439,5.699,0.03526,27.9536,13.5942,39.7434,2022-08-07 22:00:00,0
8.3364,5.557,0.03825,26.738,9.6035,39.7511,2022-08-08 01:40:00,0
18.751,7.7278,0.03673,29.0982,10.2084,19.8636,2022-08-08 03:00:00,0
36.396,8.451,0.03235,25.0821,14.2946,34.5317,2022-08-08 03:20:00,0
17.9631,6.8144,0.03159,26.2005,10.6168,28.2974,2022-08-08 05:00:00,0
14.2137,6.2264,0.03925,21.191,5.0038,21.4918,2022-08-08 06:40:00,0
23.2075,8.94,0.04414,30.3888,17.7153,29.6731,2022-08-08 07:00:00,0
19.0099,5.7196,0.01759,21.0929,8.7086,33.5497,2022-08-08 07:20:00,0
6.62,7.6302,0.04483,23.0912,14.454,15.1678,2022-08-08 07:40:00,0
26.9468,5.5343,0.04042,29.2505,18.118,25.0122,2022-08-08 10:00:00,0
38.8813,7.6876,0.03724,27.911,15.013,28.5801,2022-08-08 10:20:00,0
23.2291,6.5024,0.03056,30.2842,6.3612,30.649,2022-08-08 12:00:00,0
18.5991,6.5069,0.03073,23.6421,11.091,22.454,2022-08-08 13:00:00,0
28.0839,5.9455,0.01556,22.6784,11.4601,39.9959,2022-08-08 14:40:00,0
25.3321,7.9508,0.01935,21.2313,10.9819,22.6167,2022-08-08 15:00:00,0
27.4962,7.0383,0.01635,21.4602,10.3079,34.3048,2022-08-08 15:40:00,0
21.7765,6.6294,0.04484,30.9351,16.6622,35.2476,2022-08-08 16:40:00,0
10.7011,8.1362,0.03054,22.2333,10.2768,27.0437,2022-08-08 17:00:00,0
19.11,7.8653,0.018,22.516,10.5971,22.7006,2022-08-08 17:20:00,0
28.0768,6.4757,0.01708,29.6245,5.9885,25.3237,2022-08-08 21:00:00,0
21.0638,8.345,0.02774,19.9998,8.9143,15.9994,2022-08-08 22:00:00,0
19.8691,7.1596,0.03889,23.5332,15.7883,25.6093,2022-08-08 22:20:00,0
21.4354,8.9796,0.03227,29.0616,5.5106,23.9457,2022-08-08 22:40:00,0
2.8859,7.9138,0.04187,25.6911,8.2152,33.4113,2022-08-09 00:40:00,0
34.7101,6.0501,0.02039,24.0143,12.433,22.6269,2022-08-09 01:00:00,0
36.2591,8.4446,0.02739,30.8502,8.4441,27.0967,2022-08-09 01:40:00,0
29.0513,7.6086,0.03771,29.3498,12.6884,19.2343,2022-08-09 03:40:00,0
2.8266,6.1075,0.03258,25.2548,6.6579,27.716,2022-08-09 04:00:00,0
22.7984,8.8358,0.04319,21.2752,9.9257,25.0272,2022-08-09 05:00:00,0
1.5038,7.6009,0.02984,22.3101,15.5382,15.0717,2022-08-09 06:20:00,0
37.2892,6.8782,0.0388,28.8537,11.0542,21.3584,2022-08-09 07:20:00,0
13.3752,7.9009,0.02248,20.1052,10.1426,28.7688,2022-08-09 07:40:00,0
35.4209,5.6928,0.03874,30.5041,12.8522,37.1089,2022-08-09 09:20:00,0
10.66,7.5053,0.0192,26.4763,7.6997,25.9845,2022-08-09 10:00:00,0
39.7922,8.5058,0.03291,25.793,7.4032,28.7775,2022-08-09 10:20:00,0
32.6593,8.6478,0.02406,28.3075,17.7584,16.9044,2022-08-09 10:40:00,0
23.3363,8.7026,0.02663,23.3529,8.9335,39.2609,2022-08-09 11:40:00,0
35.1877,7.3702,0.01637,19.8987,11.0938,39.791,2022-08-09 13:20:00,0
1.3594,6.2327,0.02958,29.1915,13.6202,21.6983,2022-08-09 13:40:00,0
20.2619,5.7668,0.04396,18.3867,11.5481,24.5815,2022-08-09 14:00:00,0
26.3276,6.0431,0.04077,22.3488,13.8635,35.1371,2022-08-09 14:20:00,0
36.4844,7.9515,0.03987,27.1717,8.2276,17.5024,2022-08-09 15:00:00,0
19.1727,8.4796,0.0285,19.9468,13.85,37.6158,2022-08-09 15:40:00,0
9.0812,8.5,0.03872,23.5311,17.0385,34.9391,2022-08-09 16:20:00,0
8.604,6.2083,0.01972,20.493,18.4774,34.85,2022-08-09 16:40:00,0
8.4143,6.9054,0.02007,24.0972,8.71,37.7424,2022-08-09 18:20:00,0
6.3086,8.348,0.02746,22.1782,14.3576,21.6825,2022-08-09 18:40:00,0
22.1169,7.7357,0.02434,21.5061,6.9313,23.2803,2022-08-09 19:20:00,0
27.0867,7.0991,0.03923,19.1441,19.7354,39.3272,2022-08-09 20:00:00,0
36.914,7.0923,0.04337,21.0556,14.3012,22.5069,2022-08-09 20:40:00,0
5.5715,5.9552,0.02376,18.9071,6.316,33.4331,2022-08-09 21:40:00,0
1.3738,8.2693,0.02424,20.5162,10.2367,17.8616,2022-08-09 22:00:00,0
20.5889,6.7473,0.0448,24.3387,17.0642,23.1635,2022-08-09 23:00:00,0
13.4784,8.6826,0.01695,29.8897,18.4695,36.5676,2022-08-09 23:20:00,0
25.1911,8.9345,0.04162,24.3912,12.5629,32.0834,2022-08-09 23:40:00,0
19.4887,7.1799,0.0177,23.0791,16.9575,37.7025,2022-08-10 00:00:00,0
9.8246,5.9131,0.02393,26.2517,9.2823,16.9798,2022-08-10 00:40:00,0
9.6637,8.654,0.04499,29.6529,19.8263,25.2967,2022-08-10 03:40:00,0
15.4688,6.7004,0.01609,20.8646,17.545,38.4355,2022-08-10 04:00:00,0
1.1079,6.5615,0.02341,26.7673,9.7704,19.9126,2022-08-10 07:00:00,0
36.8269,8.5027,0.03584,29.6291,19.4172,20.856,2022-08-10 07:40:00,0
33.6624,7.0171,0.01664,18.6477,14.1569,20.9499,2022-08-10 13:20:00,0
33.7268,6.2513,0.04195,22.9408,19.3331,37.6027,2022-08-10 13:40:00,0
37.5351,8.821,0.03191,29.5019,18.7294,38.0778,2022-08-10 15:40:00,0
1.7321,7.0235,0.02917,19.1992,7.6016,34.6655,2022-08-10 16:20:00,0
18.0446,6.137,0.03654,28.5282,12.7801,20.7376,2022-08-10 16:40:00,0
19.2972,8.0232,0.02004,20.9865,13.8083,32.0051,2022-08-10 20:00:00,0
8.0118,5.8025,0.04377,21.5622,13.9076,24.9414,2022-08-10 20:40:00,0
25.5634,8.1663,0.04194,19.5008,10.3288,23.7234,2022-08-10 21:00:00,0
23.0017,6.1923,0.02767,21.3354,9.0196,26.6396,2022-08-10 22:00:00,0
16.3838,7.0285,0.02961,21.5125,14.7715,22.5698,2022-08-10 22:40:00,0
24.6875,5.792,0.02854,29.1935,8.2349,32.3988,2022-08-10 23:40:00,0
23.1359,7.7818,0.01544,28.6908,16.6846,29.7096,2022-08-11 00:00:00,0
4.3167,6.8352,0.02695,22.6984,5.4366,36.7464,2022-08-11 01:40:00,0
12.6688,8.983,0.02081,30.3237,9.9339,34.3506,2022-08-11 03:20:00,0
20.2559,6.4939,0.02485,18.9441,10.195,35.7002,2022-08-11 03:40:00,0
32.9265,5.5625,0.0362,29.4141,16.76,23.5642,2022-08-11 05:00:00,0
25.0573,8.9075,0.03279,24.3539,5.4896,28.9887,2022-08-11 05:40:00,0
12.4178,6.2764,0.04101,27.9192,6.4021,20.1721,2022-08-11 06:40:00,0
27.7823,8.1516,0.03677,18.114,14.2856,28.6968,2022-08-11 07:20:00,0
13.8208,5.8318,0.01877,22.6015,10.7068,34.2713,2022-08-11 08:40:00,0
15.8079,6.8579,0.02542,25.8679,9.866,21.7468,2022-08-11 10:40:00,0
34.7298,6.6739,0.02088,24.3284,16.6022,38.7391,2022-08-11 12:20:00,0
7.6668,5.8346,0.03567,21.9174,17.4159,17.7397,2022-08-11 13:00:00,0
37.9729,7.6988,0.0307,24.7213,19.901,31.4195,2022-08-11 13:20:00,0
7.818,6.7854,0.04368,20.7062,14.2249,35.0968,2022-08-11 15:00:00,0
17.9195,6.6132,0.03718,23.8574,15.8899,15.5941,2022-08-11 16:40:00,0
13.9888,5.6685,0.0183,27.1616,8.1927,28.1924,2022-08-11 17:00:00,0
38.9697,6.0124,0.03374,20.2494,9.9414,20.1263,2022-08-11 18:20:00,0
21.4987,7.6608,0.02995,22.4108,9.2702,26.6144,2022-08-11 18:40:00,0
36.9391,8.3491,0.01802,25.2673,12.2534,16.5666,2022-08-11 20:40:00,0
5.0632,8.9188,0.02066,30.8678,12.5983,39.7344,2022-08-11 21:20:00,0
15.6067,7.6931,0.04395,30.1146,18.7844,39.9777,2022-08-11 21:40:00,0
39.8747,7.9626,0.03281,26.6656,5.0049,35.6864,2022-08-11 23:00:00,0
10.3005,7.3424,0.01912,18.0628,14.5772,37.9526,2022-08-12 00:00:00,0
13.3767,5.513,0.0406,25.3262,19.8647,25.2215,2022-08-12 00:20:00,0
10.5936,7.8808,0.02168,27.7231,13.1419,30.1548,2022-08-12 00:40:00,0
25.9569,7.9471,0.02931,29.4402,17.4629,25.6842,2022-08-12 01:00:00,0
12.3531,7.0837,0.03424,20.5352,10.0148,31.2207,2022-08-12 02:00:00,0
39.7711,8.7902,0.03956,19.4403,13.4316,38.1314,2022-08-12 02:20:00,0
17.0782,7.8805,0.03164,18.8977,11.4627,30.834,2022-08-12 02:40:00,0
24.2624,5.7726,0.0432,24.7229,15.4485,38.3528,2022-08-12 03:20:00,0
15.2288,5.7992,0.0443,24.949,10.7529,28.3318,2022-08-12 03:40:00,0
7.6628,8.2879,0.04448,25.0791,11.3187,15.218,2022-08-12 06:00:00,0
33.7556,7.5256,0.01665,18.6157,19.2623,31.9785,2022-08-12 07:20:00,0
18.7422,7.2002,0.01672,26.216,17.378,29.3541,2022-08-12 08:20:00,0
22.3407,7.8664,0.02819,22.609,5.297,39.6811,2022-08-12 08:40:00,0
13.3757,7.2185,0.04426,27.6228,15.705,28.9027,2022-08-12 09:40:00,0
5.7521,7.7328,0.0361,19.7883,8.6879,23.9548,2022-08-12 12:40:00,0
31.913,6.8639,0.03662,21.0078,6.3939,20.8826,2022-08-12 14:20:00,0
8.8144,8.5686,0.02535,18.3987,13.5953,31.8032,2022-08-12 14:40:00,0
25.8178,5.9759,0.02729,20.0934,18.9867,21.3193,2022-08-12 15:40:00,0
12.5733,5.5643,0.03012,30.486,5.261,24.2945,2022-08-12 16:40:00,0
1.8014,6.118,0.03732,26.381,5.8791,22.7778,2022-08-12 18:20:00,0
7.7542,7.0542,0.02488,30.8099,15.7783,26.0395,2022-08-12 18:40:00,0
16.1859,7.4494,0.01652,27.8395,15.1825,35.4205,2022-08-12 20:40:00,0
26.6026,6.9833,0.02743,21.1018,10.1039,26.1082,2022-08-12 21:20:00,0
13.5452,7.0332,0.03757,23.8417,5.8994,20.9657,2022-08-13 00:20:00,0
32.0929,8.055,0.0393,18.4659,9.6304,31.554,2022-08-13 00:40:00,0
2.2792,5.8431,0.01513,28.4715,15.4941,23.3806,2022-08-13 01:20:00,0
34.6807,8.9692,0.0254,27.2647,11.5132,25.8902,2022-08-13 02:00:00,0
4.7439,5.5598,0.03864,24.3858,9.1979,27.2229,2022-08-13 02:20:00,0
32.8506,6.3902,0.0187,24.2392,10.9944,17.1674,2022-08-13 03:40:00,0
33.5131,5.5185,0.03854,21.3744,6.3013,32.0014,2022-08-13 05:20:00,0
27.4871,8.4403,0.03778,19.0972,5.2529,30.0827,2022-08-13 07:40:00,0
30.1784,7.4851,0.02142,19.7234,14.1186,31.4439,2022-08-13 08:00:00,0
23.9806,5.5774,0.02111,23.7044,14.2942,19.0268,2022-08-13 08:40:00,0
30.8072,8.6268,0.03746,29.8765,18.1959,23.8581,2022-08-13 09:40:00,0
36.9882,5.9235,0.04401,25.5947,6.1496,23.8889,2022-08-13 10:20:00,0
6.647,6.4997,0.0386,20.0644,17.2689,19.0668,2022-08-13 10:40:00,0
39.2317,5.6612,0.03048,23.7079,11.5976,23.3818,2022-08-13 12:20:00,0
6.4477,8.3887,0.04241,18.0379,8.3224,15.3599,2022-08-13 13:00:00,0
17.8182,5.5888,0.01608,19.9113,8.6037,28.9773,2022-08-13 14:00:00,0
27.5534,8.815,0.02336,20.3442,12.9512,24.0877,2022-08-13 15:40:00,0
1.3704,6.1143,0.02252,24.752,11.641,30.1292,2022-08-13 17:40:00,0
37.1177,7.9942,0.02261,26.244,12.2896,20.9401,2022-08-13 18:20:00,0
1.2951,7.2365,0.03716,27.8904,18.1887,32.5427,2022-08-13 18:40:00,0
30.2394,6.1926,0.04326,28.8399,5.2117,18.2386,2022-08-13 20:00:00,0
6.0301,5.6324,0.03697,24.175,15.4187,39.8006,2022-08-13 20:20:00,0
17.0298,6.6701,0.04096,21.392,17.5199,27.1089,2022-08-13 20:40:00,0
17.1034,5.6036,0.0221,30.4059,17.5397,38.2618,2022-08-13 21:20:00,0
31.0465,8.0115,0.03307,21.7424,7.7269,20.7306,2022-08-13 21:40:00,0
9.2092,7.301,0.0174,24.921,5.7527,38.2495,2022-08-14 00:00:00,0
37.5236,7.6735,0.0328,28.9908,19.8062,31.3758,2022-08-14 00:20:00,0
13.2181,7.3102,0.03216,19.7415,10.1003,38.2132,2022-08-14 01:20:00,0
7.6439,8.2986,0.04087,22.3895,10.414,19.6703,2022-08-14 03:20:00,0
15.9661,6.239,0.04261,21.3677,8.9065,34.6718,2022-08-14 04:20:00,0
12.2642,7.1079,0.01813,22.8289,15.6975,34.8514,2022-08-14 05:00:00,0
19.4248,8.5045,0.02685,27.2877,9.4921,23.1623,2022-08-14 05:40:00,0
13.3521,7.2458,0.02038,28.3065,15.0582,38.7496,2022-08-14 06:00:00,0
6.3267,8.5229,0.01837,20.9105,5.3007,22.8551,2022-08-14 06:40:00,0
31.1513,8.7683,0.02074,30.8467,6.1584,18.6237,2022-08-14 08:20:00,0
20.9164,6.2306,0.03248,30.3687,19.3486,16.1509,2022-08-14 08:40:00,0
16.4211,8.0772,0.0357,19.8878,13.3871,33.7078,2022-08-14 10:40:00,0
18.382,8.6784,0.03958,28.4094,19.1741,20.4313,2022-08-14 11:00:00,0
10.6462,7.1797,0.03733,23.078,18.616,24.7522,2022-08-14 11:20:00,0
14.4766,7.1907,0.0303,30.7359,14.888,36.4423,2022-08-14 12:00:00,0
20.488,6.159,0.04431,30.2647,16.6317,27.9195,2022-08-14 14:20:00,0
11.4892,7.8202,0.04009,30.5563,11.5928,15.0188,2022-08-14 15:20:00,0
29.4048,8.0553,0.01995,28.2739,8.766,30.2933,2022-08-14 15:40:00,0
19.529,7.8787,0.02368,28.9651,18.8769,39.3396,2022-08-14 17:00:00,0
37.4622,5.951,0.02747,24.0528,8.496,33.2183,2022-08-14 17:20:00,0
2.7548,6.0814,0.0241,18.3869,8.0764,29.0727,2022-08-14 21:20:00,0
27.1481,8.5582,0.02152,21.3032,19.8282,21.2162,2022-08-14 21:40:00,0
4.4911,7.2028,0.02274,20.7381,5.8719,28.9475,2022-08-14 22:00:00,0
39.5535,6.5427,0.02804,29.5982,10.9415,29.6398,2022-08-14 23:20:00,0
35.9867,5.6223,0.01596,21.8435,13.1011,24.9096,2022-08-14 23:40:00,0
16.0265,8.0539,0.03312,25.724,13.7001,21.3756,2022-08-15 00:00:00,0
8.2123,7.6258,0.01979,30.9513,16.9341,39.2587,2022-08-15 01:40:00,0
22.7299,8.4164,0.03422,26.388,19.7992,26.2684,2022-08-15 03:00:00,0
19.8227,7.5558,0.01588,30.7823,15.8709,31.3793,2022-08-15 03:20:00,0
29.375,7.5487,0.02491,19.9489,13.9556,17.4831,2022-08-15 03:40:00,0
25.1086,7.4496,0.03152,18.4051,10.1183,33.7825,2022-08-15 04:40:00,0
24.5185,7.7146,0.02068,29.0972,9.1318,33.538,2022-08-15 05:00:00,0
18.9576,6.1409,0.03036,25.2002,12.4387,23.4944,2022-08-15 06:20:00,0
22.4953,5.5455,0.0435,29.5164,17.0373,21.7421,2022-08-15 09:00:00,0
13.1439,7.1238,0.03537,21.4898,16.0069,28.1603,2022-08-15 09:20:00,0
14.7358,5.9622,0.03455,25.3894,7.349,25.0941,2022-08-15 10:20:00,0
21.4675,8.9987,0.03238,23.3381,5.088,34.9841,2022-08-15 12:00:00,0
4.6269,7.0469,0.03221,23.787,16.0741,21.0334,2022-08-15 12:20:00,0
21.5145,5.7887,0.02779,24.094,15.0571,21.0144,2022-08-15 13:40:00,0
9.3183,6.9664,0.01825,20.3036,6.349,27.3741,2022-08-15 14:00:00,0
20.4637,7.9231,0.02705,25.6073,12.253,28.6431,2022-08-15 14:40:00,0
21.1033,5.6061,0.03199,27.1501,5.759,39.5552,2022-08-15 16:20:00,0
38.1259,6.1054,0.03393,20.8746,13.8636,26.6861,2022-08-15 16:40:00,0
38.0512,6.9732,0.01662,30.5238,19.6848,17.4643,2022-08-15 17:00:00,0
34.0522,7.5541,0.03976,21.995,14.188,33.8538,2022-08-15 19:40:00,0
8.9308,8.3479,0.03528,20.8121,16.9552,17.047,2022-08-15 21:20:00,0
21.4772,8.1829,0.03232,22.8367,12.4715,34.8301,2022-08-15 23:00:00,0
4.9721,8.2882,0.04069,23.4021,15.048,21.3819,2022-08-16 00:20:00,0
36.9488,7.9066,0.03347,26.7478,16.0645,19.4579,2022-08-16 02:00:00,0
32.4983,6.1142,0.04411,29.5986,15.8337,38.9004,2022-08-16 05:00:00,0
26.2089,6.1619,0.03275,30.4962,15.2921,29.3985,2022-08-16 07:20:00,0
28.0207,6.5346,0.0275,30.8157,8.9402,28.2882,2022-08-16 07:40:00,0
21.2875,5.8428,0.03646,28.7097,11.0557,39.3927,2022-08-16 08:40:00,0
21.0777,6.3544,0.03299,23.2088,5.6518,33.2905,2022-08-16 09:20:00,0
37.2736,6.2222,0.03112,18.9433,7.0869,32.8861,2022-08-16 09:40:00,0
29.1139,8.3351,0.04397,23.0641,16.5267,36.6569,2022-08-16 10:00:00,0
33.6087,5.6635,0.02864,24.0215,13.0925,25.4297,2022-08-16 10:40:00,0
22.7218,8.1964,0.03911,18.356,15.6147,25.4654,2022-08-16 11:00:00,0
32.6124,7.2537,0.01742,26.4871,15.8307,35.1917,2022-08-16 12:40:00,0
21.9809,6.1908,0.01533,24.0115,12.8107,15.1648,2022-08-16 13:40:00,0
23.8785,5.6309,0.02846,28.6132,7.5512,33.7094,2022-08-16 14:00:00,0
19.8352,6.1788,0.01729,26.3805,7.8551,34.3665,2022-08-16 14:20:00,0
8.716,8.2618,0.0265,25.3754,9.3988,33.5438,2022-08-16 14:40:00,0
6.353,7.7763,0.04406,19.4343,14.4599,35.6281,2022-08-16 15:00:00,0
2.5233,7.1106,0.02077,21.4327,9.9413,35.6619,2022-08-16 15:20:00,0
36.2536,6.4008,0.0324,24.7083,11.5576,22.4948,2022-08-16 15:40:00,0
32.4877,5.5739,0.01933,30.8443,12.6598,30.9633,2022-08-16 18:00:00,0
4.6291,6.2126,0.03763,25.2015,15.8401,33.9074,2022-08-16 20:00:00,0
6.618,8.064,0.04161,24.1725,19.5727,24.8369,2022-08-16 21:00:00,0
38.0407,6.9808,0.02652,22.209,14.0518,30.0763,2022-08-16 21:20:00,0
9.4854,8.6918,0.02458,25.6225,15.7097,20.4178,2022-08-16 21:40:00,0
2.1532,5.9494,0.02799,26.2187,9.8782,39.2586,2022-08-16 23:20:00,0
9.9519,7.336,0.03363,18.8858,16.6925,24.1839,2022-08-16 23:40:00,0
2.677,6.7822,0.01959,19.0105,5.1771,37.0762,2022-08-17 00:40:00,0
27.9475,8.6368,0.02865,29.6127,11.6634,20.0484,2022-08-17 01:20:00,0
24.7247,7.6184,0.02654,26.5983,6.4857,20.5494,2022-08-17 02:00:00,0
15.0961,8.3071,0.01883,23.2349,5.5054,15.772,2022-08-17 03:00:00,0
35.084,5.5987,0.02702,19.6556,19.6756,23.3423,2022-08-17 03:40:00,0
5.1396,8.784,0.03805,30.7379,5.6111,35.8892,2022-08-17 04:20:00,0
4.4131,7.7638,0.0394,24.6196,12.8231,38.998,2022-08-17 05:00:00,0
1.9556,6.4181,0.03184,23.3704,8.3079,28.6984,2022-08-17 06:00:00,0
12.8577,7.5617,0.04103,26.6896,17.1297,19.0967,2022-08-17 06:40:00,0
9.7858,6.2999,0.02506,29.4856,12.7645,15.4134,2022-08-17 07:00:00,0
5.849,5.9613,0.03851,18.6005,19.9119,35.5837,2022-08-17 07:20:00,0
